"Time [s]"	"Engine RPM"	"Vehicle Speed"	"Fuel Level Input"	"Distance since ECU reset"	"Absolute Engine Load"	"Commanded Equivalence Ratio"	"Comm. Throttle Actuator Cntrl"	
    2021-05-29 15:35:50.489	1083.25	2.0	80.0	3659.0	36.47058868408203	101.226806640625	12.941176414489746	
    2021-05-29 15:35:51.126	1219.0	3.0	85.09803771972656	3659.0	34.509803771972656	98.18115234375	12.549019813537598	
    2021-05-29 15:35:51.750	1146.5	5.0	78.82353210449219	3659.0	44.70588302612305	96.4508056640625	14.117647171020508	
    2021-05-29 15:35:52.383	1139.0	7.0	76.07843017578125	3659.0	32.156864166259766	100.0885009765625	9.411765098571777	
    2021-05-29 15:35:53.017	1232.25	7.0	79.60784149169922	3659.0	21.960784912109375	96.7071533203125	11.764705657958984	
    2021-05-29 15:35:53.637	1251.25	7.0	73.33333587646484	3659.0	25.882352828979492	95.61767578125	10.196078300476074	
    2021-05-29 15:35:54.268	1296.5	9.0	79.60784149169922	3659.0	25.098039627075195	99.01123046875	10.980392456054688	
    2021-05-29 15:35:54.963	1170.75	11.0	76.07843017578125	3659.0	35.686275482177734	96.3470458984375	10.196078300476074	
    2021-05-29 15:35:55.769	1187.5	13.0	80.0	3659.0	29.41176414489746	97.4395751953125	9.019607543945312	
    2021-05-29 15:35:56.400	1341.0	15.0	79.21568298339844	3659.0	21.176469802856445	96.6400146484375	8.235294342041016	
    2021-05-29 15:35:57.026	1405.5	15.0	79.21568298339844	3659.0	18.039215087890625	99.6978759765625	7.843137264251709	
    2021-05-29 15:35:57.660	1486.0	16.0	79.21568298339844	3659.0	16.078432083129883	98.01025390625	7.450980186462402	
    2021-05-29 15:35:58.289	1517.25	16.0	78.82353210449219	3659.0	15.29411792755127	97.4273681640625	8.627450942993164	
    2021-05-29 15:35:58.919	1535.25	17.0	80.0	3659.0	15.686274528503418	96.8353271484375	9.019607543945312	
    2021-05-29 15:35:59.546	1577.75	17.0	82.35294342041016	3659.0	16.078432083129883	96.2188720703125	15.686274528503418	
    2021-05-29 15:36:00.178	1323.5	18.0	87.45098114013672	3660.0	34.509803771972656	94.9432373046875	12.549019813537598	
    2021-05-29 15:36:00.811	1418.0	20.0	76.47058868408203	3660.0	39.2156867980957	100.054931640625	12.15686321258545	
    2021-05-29 15:36:01.497	1316.5	22.0	80.0	3660.0	30.58823585510254	101.983642578125	10.588234901428223	
    2021-05-29 15:36:02.128	1300.5	22.0	80.0	3660.0	27.45098114013672	99.664306640625	10.980392456054688	
    2021-05-29 15:36:02.760	1249.5	22.0	70.19607543945312	3660.0	25.490196228027344	99.7344970703125	9.803921699523926	
    2021-05-29 15:36:03.428	1209.75	21.0	80.0	3660.0	21.960784912109375	98.79150390625	9.803921699523926	
    2021-05-29 15:36:04.053	1069.5	19.0	76.07843017578125	3660.0	29.41176414489746	97.16796875	9.803921699523926	
    2021-05-29 15:36:04.677	1085.75	18.0	79.21568298339844	3660.0	27.45098114013672	101.4862060546875	10.588234901428223	
    2021-05-29 15:36:05.340	1055.25	15.0	85.09803771972656	3660.0	28.627450942993164	97.42431640625	10.196078300476074	
    2021-05-29 15:36:05.999	1067.5	11.0	70.19607543945312	3660.0	29.41176414489746	101.89208984375	10.588234901428223	
    2021-05-29 15:36:06.628	1075.75	9.0	76.07843017578125	3660.0	30.19607925415039	98.14453125	10.980392456054688	
    2021-05-29 15:36:07.265	1081.5	7.0	80.39215850830078	3660.0	30.58823585510254	97.650146484375	11.372549057006836	
    2021-05-29 15:36:07.887	1103.75	7.0	80.0	3660.0	31.372549057006836	98.443603515625	11.372549057006836	
    2021-05-29 15:36:08.518	1105.75	4.0	73.33333587646484	3660.0	31.764705657958984	97.5372314453125	11.372549057006836	
    2021-05-29 15:36:09.181	1109.0	2.0	73.33333587646484	3660.0	32.156864166259766	96.5789794921875	11.372549057006836	
    2021-05-29 15:36:09.807	1086.5	3.0	79.21568298339844	3660.0	34.90196228027344	95.0439453125	12.941176414489746	
    2021-05-29 15:36:10.440	1502.0	4.0	64.31372833251953	3660.0	22.352941513061523	99.5086669921875	10.196078300476074	
    2021-05-29 15:36:11.066	1609.25	5.0	82.35294342041016	3660.0	29.80392074584961	96.3836669921875	16.86274528503418	
